promo_id,sku_id,retailer_id,start_date,end_date,promo_type,discount_pct,incremental_units,incremental_dollars,lift_pct
PRM-004324,SKU-0088,RET-013,2023-06-03,2023-06-09,TPR,10.0,151,2671.71,40.4
PRM-004325,SKU-0088,RET-003,2023-06-03,2023-06-09,TPR,10.0,570,9423.75,37.4
PRM-004326,SKU-0088,RET-004,2023-07-01,2023-07-07,TPR,20.0,649,9180.86,77.2
PRM-004327,SKU-0088,RET-010,2023-07-01,2023-07-07,TPR,20.0,366,4277.4,56.6
PRM-004328,SKU-0088,RET-013,2023-07-08,2023-07-14,Feature,10.0,125,2054.86,33.9
PRM-004329,SKU-0088,RET-013,2023-07-15,2023-07-21,TPR,20.0,354,5278.77,79.7
PRM-004330,SKU-0088,RET-005,2023-07-15,2023-07-21,TPR,20.0,357,3776.7,50.5
PRM-004331,SKU-0088,RET-003,2023-07-15,2023-07-21,TPR,20.0,1351,19542.1,81.0
PRM-004332,SKU-0088,RET-010,2023-08-19,2023-08-25,Display,20.0,424,5914.39,75.2
PRM-004333,SKU-0088,RET-013,2023-08-19,2023-08-25,Display,20.0,266,3248.42,57.1
PRM-004334,SKU-0088,RET-009,2023-08-19,2023-08-25,Display,20.0,1660,18643.72,54.0
PRM-004335,SKU-0088,RET-004,2023-09-09,2023-09-15,Feature & Display,25.0,676,7423.81,75.8
PRM-004336,SKU-0088,RET-013,2023-09-09,2023-09-15,Feature & Display,25.0,288,2911.25,66.1
PRM-004337,SKU-0088,RET-004,2024-01-27,2024-02-02,Display,25.0,823,10890.01,102.6
PRM-004338,SKU-0088,RET-010,2024-05-04,2024-05-10,Feature & Display,20.0,347,4662.02,69.8
PRM-004339,SKU-0088,RET-009,2024-05-04,2024-05-10,Feature & Display,20.0,1327,15062.71,54.7
PRM-004340,SKU-0088,RET-004,2024-05-25,2024-05-31,TPR,10.0,383,6048.11,33.8
PRM-004341,SKU-0088,RET-013,2024-05-25,2024-05-31,TPR,10.0,131,1943.34,28.4
PRM-004342,SKU-0088,RET-009,2024-05-25,2024-05-31,TPR,10.0,840,12861.9,31.8
PRM-004343,SKU-0088,RET-004,2024-06-22,2024-06-28,TPR,20.0,536,7250.0,70.7
PRM-004344,SKU-0088,RET-010,2024-06-22,2024-06-28,TPR,20.0,419,5976.37,78.8
PRM-004345,SKU-0088,RET-010,2024-07-27,2024-08-02,TPR,10.0,248,4262.63,41.3
PRM-004346,SKU-0088,RET-005,2024-07-27,2024-08-02,TPR,10.0,195,3008.63,32.4
PRM-004347,SKU-0088,RET-004,2024-08-03,2024-08-09,Feature,25.0,720,8443.31,83.0
PRM-004348,SKU-0088,RET-010,2024-08-24,2024-08-30,TPR,20.0,257,3233.82,62.8
PRM-004349,SKU-0088,RET-013,2024-08-24,2024-08-30,TPR,20.0,195,2510.07,61.5
PRM-004350,SKU-0088,RET-005,2024-08-24,2024-08-30,TPR,20.0,252,2654.41,50.5
PRM-004351,SKU-0088,RET-010,2024-09-14,2024-09-20,TPR,25.0,490,6530.72,104.1
PRM-004352,SKU-0088,RET-013,2024-09-14,2024-09-20,TPR,25.0,263,2990.5,75.5
PRM-004353,SKU-0088,RET-003,2024-09-14,2024-09-20,TPR,25.0,1245,14049.37,78.5
PRM-004354,SKU-0088,RET-010,2024-10-12,2024-10-18,Feature & Display,10.0,161,2700.56,38.5
PRM-004355,SKU-0088,RET-009,2024-10-12,2024-10-18,Feature & Display,10.0,567,7995.75,27.8
PRM-004356,SKU-0088,RET-004,2024-10-19,2024-10-25,Feature & Display,30.0,853,8629.18,95.9
PRM-004357,SKU-0088,RET-013,2024-10-19,2024-10-25,Feature & Display,30.0,355,3842.44,99.3
PRM-004358,SKU-0088,RET-009,2024-10-19,2024-10-25,Feature & Display,30.0,2227,21926.63,92.8
PRM-004359,SKU-0088,RET-003,2024-10-19,2024-10-25,Feature & Display,30.0,1323,12687.85,90.0
PRM-004360,SKU-0088,RET-004,2024-10-26,2024-11-01,Feature,30.0,955,11203.9,119.4
PRM-004361,SKU-0088,RET-003,2024-10-26,2024-11-01,Feature,30.0,1459,17035.98,118.4
PRM-004362,SKU-0088,RET-004,2024-11-16,2024-11-22,TPR,30.0,764,6155.21,76.6
PRM-004363,SKU-0088,RET-005,2024-11-16,2024-11-22,TPR,30.0,581,6453.73,109.0
PRM-004364,SKU-0088,RET-003,2024-11-16,2024-11-22,TPR,30.0,1518,16158.62,102.5
PRM-004365,SKU-0088,RET-009,2024-12-21,2024-12-27,Feature,10.0,849,13487.69,34.2
PRM-004366,SKU-0088,RET-004,2024-12-28,2025-01-03,TPR,25.0,709,6910.06,66.3
PRM-004367,SKU-0088,RET-010,2024-12-28,2025-01-03,TPR,25.0,448,4420.95,67.1
PRM-004368,SKU-0088,RET-005,2024-12-28,2025-01-03,TPR,25.0,410,4751.44,81.5
PRM-004369,SKU-0089,RET-010,2023-01-14,2023-01-20,Feature & Display,30.0,1677,15662.78,96.7
PRM-004370,SKU-0089,RET-004,2023-01-14,2023-01-20,Feature & Display,30.0,2632,24731.74,97.4
PRM-004371,SKU-0089,RET-010,2023-03-11,2023-03-17,Feature & Display,25.0,1435,13853.2,72.1
PRM-004372,SKU-0089,RET-010,2023-04-01,2023-04-07,Feature,30.0,1787,13522.44,78.1
PRM-004373,SKU-0089,RET-003,2023-04-01,2023-04-07,Feature,30.0,5252,55818.19,117.0
PRM-004374,SKU-0089,RET-004,2023-04-01,2023-04-07,Feature,30.0,3218,32058.75,105.6
PRM-004375,SKU-0089,RET-004,2023-04-29,2023-05-05,TPR,25.0,2287,23045.08,75.9
PRM-004376,SKU-0089,RET-013,2023-04-29,2023-05-05,TPR,25.0,969,11259.58,88.1
PRM-004377,SKU-0089,RET-012,2023-06-10,2023-06-16,TPR,10.0,202,2750.71,27.6
PRM-004378,SKU-0089,RET-003,2023-06-10,2023-06-16,TPR,10.0,1567,23344.84,36.0
PRM-004379,SKU-0089,RET-013,2023-06-10,2023-06-16,TPR,10.0,341,5009.65,32.2
PRM-004380,SKU-0089,RET-012,2023-06-24,2023-06-30,TPR,15.0,374,5292.97,51.3
PRM-004381,SKU-0089,RET-003,2023-06-24,2023-06-30,TPR,15.0,1948,23922.53,44.5
PRM-004382,SKU-0089,RET-004,2023-06-24,2023-06-30,TPR,15.0,1363,19795.1,61.5
PRM-004383,SKU-0089,RET-012,2023-07-29,2023-08-04,TPR,20.0,608,7970.58,70.5
PRM-004384,SKU-0089,RET-003,2023-07-29,2023-08-04,TPR,20.0,2461,23750.82,50.4
PRM-004385,SKU-0089,RET-004,2023-07-29,2023-08-04,TPR,20.0,1674,18747.73,60.1
PRM-004386,SKU-0089,RET-013,2023-07-29,2023-08-04,TPR,20.0,826,10637.12,70.6
PRM-004387,SKU-0089,RET-012,2023-09-02,2023-09-08,TPR,10.0,187,2674.48,29.8
PRM-004388,SKU-0089,RET-010,2023-09-02,2023-09-08,TPR,10.0,405,5610.1,31.0
PRM-004389,SKU-0089,RET-004,2023-09-02,2023-09-08,TPR,10.0,710,9417.43,28.9
PRM-004390,SKU-0089,RET-012,2023-09-30,2023-10-06,Feature,20.0,362,4287.41,59.9
PRM-004391,SKU-0089,RET-003,2023-09-30,2023-10-06,Feature,20.0,1916,20047.57,55.0
PRM-004392,SKU-0089,RET-004,2023-11-04,2023-11-10,Feature,30.0,2614,28128.7,119.6
PRM-004393,SKU-0089,RET-013,2023-11-04,2023-11-10,Feature,30.0,968,8180.09,83.1
PRM-004394,SKU-0089,RET-013,2023-11-11,2023-11-17,Feature & Display,30.0,710,8150.3,125.4
PRM-004395,SKU-0089,RET-004,2023-12-16,2023-12-22,Feature,30.0,2204,21094.77,99.8
PRM-004396,SKU-0089,RET-010,2024-02-17,2024-02-23,Feature,20.0,1026,13104.62,74.9
PRM-004397,SKU-0089,RET-013,2024-02-17,2024-02-23,Feature,20.0,613,7460.97,64.1
PRM-004398,SKU-0089,RET-010,2024-03-16,2024-03-22,Display,25.0,1840,22044.26,100.0
PRM-004399,SKU-0089,RET-003,2024-03-16,2024-03-22,Display,25.0,4030,40888.15,76.6
PRM-004400,SKU-0089,RET-004,2024-03-16,2024-03-22,Display,25.0,2052,19503.42,70.8
PRM-004401,SKU-0089,RET-013,2024-03-16,2024-03-22,Display,25.0,1000,10483.21,75.9
PRM-004402,SKU-0089,RET-012,2024-06-22,2024-06-28,TPR,10.0,171,2576.11,32.4
PRM-004403,SKU-0089,RET-010,2024-06-22,2024-06-28,TPR,10.0,430,6113.08,32.6
PRM-004404,SKU-0089,RET-013,2024-07-06,2024-07-12,Display,30.0,907,9993.56,116.3
PRM-004405,SKU-0089,RET-010,2024-07-13,2024-07-19,Feature & Display,20.0,874,11749.79,83.7
PRM-004406,SKU-0089,RET-004,2024-07-13,2024-07-19,Feature & Display,20.0,1062,11122.18,55.1
PRM-004407,SKU-0089,RET-010,2024-08-03,2024-08-09,Display,20.0,690,6750.82,51.1
PRM-004408,SKU-0089,RET-004,2024-08-03,2024-08-09,Display,20.0,1610,21302.49,80.8
PRM-004409,SKU-0089,RET-003,2024-10-19,2024-10-25,TPR,20.0,1640,16837.57,53.8
PRM-004410,SKU-0089,RET-004,2024-10-19,2024-10-25,TPR,20.0,1337,17990.23,83.9
PRM-004411,SKU-0090,RET-013,2023-02-18,2023-02-24,Display,20.0,283,3941.88,76.0
PRM-004412,SKU-0090,RET-009,2023-02-18,2023-02-24,Display,20.0,1826,24745.21,77.7
PRM-004413,SKU-0090,RET-002,2023-02-18,2023-02-24,Display,20.0,682,8455.45,65.8
PRM-004414,SKU-0090,RET-010,2023-02-18,2023-02-24,Display,20.0,345,4179.45,63.6
PRM-004415,SKU-0090,RET-006,2023-02-18,2023-02-24,Display,20.0,114,1643.73,75.4
PRM-004416,SKU-0090,RET-009,2023-04-22,2023-04-28,TPR,30.0,2114,19930.47,93.0
PRM-004417,SKU-0090,RET-013,2023-05-06,2023-05-12,TPR,15.0,125,1606.23,42.2
PRM-004418,SKU-0090,RET-003,2023-05-06,2023-05-12,TPR,15.0,416,4684.47,37.6
PRM-004419,SKU-0090,RET-009,2023-05-06,2023-05-12,TPR,15.0,889,11175.29,43.3
PRM-004420,SKU-0090,RET-012,2023-05-06,2023-05-12,TPR,15.0,84,1145.63,44.5
PRM-004421,SKU-0090,RET-001,2023-05-20,2023-05-26,Feature & Display,15.0,1292,16099.68,46.2
PRM-004422,SKU-0090,RET-009,2023-05-20,2023-05-26,Feature & Display,15.0,1129,14087.72,42.8
PRM-004423,SKU-0090,RET-013,2023-09-30,2023-10-06,TPR,20.0,204,2970.04,83.7
PRM-004424,SKU-0090,RET-001,2023-09-30,2023-10-06,TPR,20.0,1515,20165.32,83.6
PRM-004425,SKU-0090,RET-003,2023-09-30,2023-10-06,TPR,20.0,690,8258.69,62.4
PRM-004426,SKU-0090,RET-002,2023-09-30,2023-10-06,TPR,20.0,419,5110.98,64.2
PRM-004427,SKU-0090,RET-010,2023-09-30,2023-10-06,TPR,20.0,296,4116.57,82.3
PRM-004428,SKU-0090,RET-002,2023-10-14,2023-10-20,Feature & Display,10.0,324,5146.24,38.0
PRM-004429,SKU-0090,RET-010,2023-10-14,2023-10-20,Feature & Display,10.0,128,1701.03,27.2
PRM-004430,SKU-0090,RET-001,2023-11-11,2023-11-17,TPR,25.0,1955,22300.19,92.8
PRM-004431,SKU-0090,RET-012,2023-11-11,2023-11-17,TPR,25.0,197,2377.54,85.3
PRM-004432,SKU-0090,RET-002,2023-11-11,2023-11-17,TPR,25.0,739,8693.95,89.6
PRM-004433,SKU-0090,RET-006,2023-11-11,2023-11-17,TPR,25.0,118,1507.28,90.3
PRM-004434,SKU-0090,RET-003,2023-12-16,2023-12-22,Display,15.0,880,12379.56,52.3
PRM-004435,SKU-0090,RET-012,2023-12-16,2023-12-22,Display,15.0,153,2410.24,59.1
PRM-004436,SKU-0090,RET-001,2024-02-10,2024-02-16,TPR,10.0,776,10096.09,28.4
PRM-004437,SKU-0090,RET-003,2024-02-10,2024-02-16,TPR,10.0,390,5406.37,29.0
PRM-004438,SKU-0090,RET-009,2024-02-10,2024-02-16,TPR,10.0,847,13745.61,39.9
PRM-004439,SKU-0090,RET-002,2024-02-10,2024-02-16,TPR,10.0,307,4485.14,31.8
PRM-004440,SKU-0090,RET-006,2024-02-10,2024-02-16,TPR,10.0,38,529.11,26.2
PRM-004441,SKU-0090,RET-013,2024-03-02,2024-03-08,TPR,20.0,234,3070.89,68.0
PRM-004442,SKU-0090,RET-001,2024-03-02,2024-03-08,TPR,20.0,2122,25342.88,67.4
PRM-004443,SKU-0090,RET-003,2024-03-02,2024-03-08,TPR,20.0,763,8210.17,54.2
PRM-004444,SKU-0090,RET-009,2024-03-02,2024-03-08,TPR,20.0,1550,21262.62,79.7
PRM-004445,SKU-0090,RET-002,2024-03-02,2024-03-08,TPR,20.0,588,6816.66,59.5
PRM-004446,SKU-0090,RET-001,2024-04-27,2024-05-03,TPR,15.0,1444,20580.05,60.2
PRM-004447,SKU-0090,RET-003,2024-04-27,2024-05-03,TPR,15.0,627,8210.0,46.0
PRM-004448,SKU-0090,RET-002,2024-04-27,2024-05-03,TPR,15.0,430,5569.91,45.2
PRM-004449,SKU-0090,RET-013,2024-05-11,2024-05-17,TPR,25.0,276,3530.27,97.3
PRM-004450,SKU-0090,RET-003,2024-05-11,2024-05-17,TPR,25.0,1189,14092.36,90.8
PRM-004451,SKU-0090,RET-009,2024-05-11,2024-05-17,TPR,25.0,1565,15960.33,73.2
PRM-004452,SKU-0090,RET-012,2024-05-11,2024-05-17,TPR,25.0,159,1677.88,71.0
PRM-004453,SKU-0090,RET-010,2024-05-11,2024-05-17,TPR,25.0,386,4599.2,91.6
PRM-004454,SKU-0090,RET-013,2024-08-17,2024-08-23,TPR,30.0,325,3780.51,119.2
PRM-004455,SKU-0090,RET-003,2024-08-17,2024-08-23,TPR,30.0,1087,12468.64,124.6
PRM-004456,SKU-0090,RET-002,2024-08-17,2024-08-23,TPR,30.0,618,4996.37,79.7
PRM-004457,SKU-0090,RET-006,2024-08-17,2024-08-23,TPR,30.0,126,1289.74,94.0
PRM-004458,SKU-0090,RET-001,2024-09-21,2024-09-27,TPR,20.0,1292,12530.41,51.1
PRM-004459,SKU-0090,RET-003,2024-09-21,2024-09-27,TPR,20.0,885,11551.41,72.1
PRM-004460,SKU-0090,RET-010,2024-09-21,2024-09-27,TPR,20.0,311,4153.08,75.2
PRM-004461,SKU-0090,RET-013,2024-11-02,2024-11-08,Feature,20.0,165,2044.93,61.9
PRM-004462,SKU-0090,RET-001,2024-11-02,2024-11-08,Feature,20.0,1090,10994.82,53.3
PRM-004463,SKU-0090,RET-002,2024-11-02,2024-11-08,Feature,20.0,504,6771.37,76.2
PRM-004464,SKU-0090,RET-006,2024-11-02,2024-11-08,Feature,20.0,85,1069.82,60.2
PRM-004465,SKU-0091,RET-001,2023-03-25,2023-03-31,TPR,20.0,1947,23715.2,68.4
PRM-004466,SKU-0091,RET-013,2023-03-25,2023-03-31,TPR,20.0,205,2529.41,60.6
PRM-004467,SKU-0091,RET-009,2023-03-25,2023-03-31,TPR,20.0,1509,21082.3,81.0
PRM-004468,SKU-0091,RET-004,2023-03-25,2023-03-31,TPR,20.0,471,5829.05,64.5
PRM-004469,SKU-0091,RET-006,2023-03-25,2023-03-31,TPR,20.0,99,1371.08,68.9
PRM-004470,SKU-0091,RET-006,2023-04-22,2023-04-28,TPR,25.0,140,1698.5,82.0
PRM-004471,SKU-0091,RET-011,2023-04-22,2023-04-28,TPR,25.0,371,4371.9,88.1
PRM-004472,SKU-0091,RET-012,2023-04-22,2023-04-28,TPR,25.0,214,2728.35,91.2
PRM-004473,SKU-0091,RET-003,2023-05-13,2023-05-19,Feature,25.0,924,11565.87,98.4
PRM-004474,SKU-0091,RET-009,2023-05-13,2023-05-19,Feature,25.0,1168,12449.96,76.2
PRM-004475,SKU-0091,RET-004,2023-05-13,2023-05-19,Feature,25.0,478,5235.29,79.1
PRM-004476,SKU-0091,RET-011,2023-05-13,2023-05-19,Feature,25.0,293,3646.06,97.2
PRM-004477,SKU-0091,RET-003,2023-08-19,2023-08-25,TPR,20.0,683,8452.09,64.6
PRM-004478,SKU-0091,RET-009,2023-08-19,2023-08-25,TPR,20.0,916,9477.55,51.3
PRM-004479,SKU-0091,RET-006,2023-08-19,2023-08-25,TPR,20.0,65,745.85,53.1
PRM-004480,SKU-0091,RET-012,2023-08-19,2023-08-25,TPR,20.0,113,1594.59,73.8
PRM-004481,SKU-0091,RET-001,2023-09-09,2023-09-15,Feature & Display,20.0,922,9607.25,54.7
PRM-004482,SKU-0091,RET-009,2023-09-09,2023-09-15,Feature & Display,20.0,965,12866.55,73.5
PRM-004483,SKU-0091,RET-006,2023-09-09,2023-09-15,Feature & Display,20.0,57,666.02,53.6
PRM-004484,SKU-0091,RET-012,2023-09-09,2023-09-15,Feature & Display,20.0,93,1313.99,73.5
PRM-004485,SKU-0091,RET-001,2023-10-21,2023-10-27,TPR,25.0,1930,21100.99,85.0
PRM-004486,SKU-0091,RET-013,2023-10-21,2023-10-27,TPR,25.0,210,2575.54,88.7
PRM-004487,SKU-0091,RET-003,2023-10-21,2023-10-27,TPR,25.0,714,6871.11,67.7
PRM-004488,SKU-0091,RET-009,2023-10-21,2023-10-27,TPR,25.0,1448,18703.84,104.8
PRM-004489,SKU-0091,RET-004,2023-10-21,2023-10-27,TPR,25.0,539,6172.78,84.4
PRM-004490,SKU-0091,RET-006,2023-10-21,2023-10-27,TPR,25.0,107,1404.68,93.5
PRM-004491,SKU-0091,RET-011,2023-10-21,2023-10-27,TPR,25.0,254,2518.7,70.1
PRM-004492,SKU-0091,RET-012,2023-10-21,2023-10-27,TPR,25.0,125,1225.62,65.3
PRM-004493,SKU-0091,RET-009,2024-01-20,2024-01-26,Feature,15.0,750,10838.97,54.0
PRM-004494,SKU-0091,RET-004,2024-01-20,2024-01-26,Feature,15.0,278,4103.11,56.4
PRM-004495,SKU-0091,RET-013,2024-04-13,2024-04-19,Feature,15.0,114,1520.72,43.8
PRM-004496,SKU-0091,RET-009,2024-04-13,2024-04-19,Feature,15.0,727,9063.75,42.1
PRM-004497,SKU-0091,RET-004,2024-04-13,2024-04-19,Feature,15.0,315,4748.69,59.1
PRM-004498,SKU-0091,RET-006,2024-04-13,2024-04-19,Feature,15.0,55,824.36,50.2
PRM-004499,SKU-0091,RET-003,2024-05-25,2024-05-31,TPR,25.0,810,9932.06,94.5
PRM-004500,SKU-0091,RET-012,2024-05-25,2024-05-31,TPR,25.0,133,1526.48,78.2
PRM-004501,SKU-0091,RET-001,2024-06-22,2024-06-28,Feature,10.0,806,11801.4,34.6
PRM-004502,SKU-0091,RET-003,2024-06-22,2024-06-28,Feature,10.0,406,6100.37,32.7
PRM-004503,SKU-0091,RET-004,2024-06-22,2024-06-28,Feature,10.0,233,3348.31,30.3
PRM-004504,SKU-0091,RET-012,2024-06-22,2024-06-28,Feature,10.0,65,1036.22,32.4
PRM-004505,SKU-0091,RET-012,2024-09-07,2024-09-13,TPR,30.0,148,1666.32,107.8
PRM-004506,SKU-0091,RET-003,2024-12-07,2024-12-13,TPR,15.0,514,6823.69,46.3
PRM-004507,SKU-0091,RET-009,2024-12-07,2024-12-13,TPR,15.0,718,8447.3,39.1
PRM-004508,SKU-0091,RET-004,2024-12-07,2024-12-13,TPR,15.0,347,5336.71,62.1
PRM-004509,SKU-0091,RET-006,2024-12-07,2024-12-13,TPR,15.0,61,820.26,42.4
PRM-004510,SKU-0091,RET-011,2024-12-07,2024-12-13,TPR,15.0,158,2115.19,47.1
PRM-004511,SKU-0091,RET-001,2024-12-14,2024-12-20,TPR,20.0,1332,15789.0,65.4
PRM-004512,SKU-0091,RET-013,2024-12-14,2024-12-20,TPR,20.0,159,1973.84,61.2
PRM-004513,SKU-0091,RET-003,2024-12-14,2024-12-20,TPR,20.0,713,9802.02,78.3
PRM-004514,SKU-0091,RET-011,2024-12-14,2024-12-20,TPR,20.0,232,3067.6,72.2
PRM-004515,SKU-0092,RET-004,2023-02-25,2023-03-03,Display,20.0,1700,21718.55,64.1
PRM-004516,SKU-0092,RET-012,2023-02-25,2023-03-03,Display,20.0,505,7511.42,75.8
PRM-004517,SKU-0092,RET-004,2023-04-01,2023-04-07,TPR,20.0,2301,26324.58,55.1
PRM-004518,SKU-0092,RET-013,2023-04-01,2023-04-07,TPR,20.0,1022,14241.15,69.5
PRM-004519,SKU-0092,RET-012,2023-04-01,2023-04-07,TPR,20.0,766,11488.94,77.2
PRM-004520,SKU-0092,RET-003,2023-04-15,2023-04-21,Feature & Display,30.0,4240,46666.4,107.3
PRM-004521,SKU-0092,RET-003,2023-06-17,2023-06-23,TPR,20.0,3178,42046.5,67.9
PRM-004522,SKU-0092,RET-006,2023-06-17,2023-06-23,TPR,20.0,376,5108.54,62.7
PRM-004523,SKU-0092,RET-004,2023-06-17,2023-06-23,TPR,20.0,2026,29027.1,79.2
PRM-004524,SKU-0092,RET-004,2023-07-01,2023-07-07,TPR,30.0,2413,21433.24,83.2
PRM-004525,SKU-0092,RET-003,2023-09-02,2023-09-08,Feature,25.0,3763,49865.45,102.6
PRM-004526,SKU-0092,RET-013,2023-09-02,2023-09-08,Feature,25.0,710,8918.66,86.7
PRM-004527,SKU-0092,RET-004,2023-09-23,2023-09-29,Display,30.0,2809,33523.65,123.0
PRM-004528,SKU-0092,RET-013,2023-09-23,2023-09-29,Display,30.0,1117,10833.07,87.3
PRM-004529,SKU-0092,RET-012,2023-09-23,2023-09-29,Display,30.0,762,8762.61,105.2
PRM-004530,SKU-0092,RET-003,2024-01-13,2024-01-19,Feature,25.0,5063,59888.69,83.9
PRM-004531,SKU-0092,RET-013,2024-01-13,2024-01-19,Feature,25.0,1445,19766.05,101.1
PRM-004532,SKU-0092,RET-003,2024-01-20,2024-01-26,TPR,20.0,3411,49330.78,80.8
PRM-004533,SKU-0092,RET-006,2024-01-20,2024-01-26,TPR,20.0,350,5466.52,80.6
PRM-004534,SKU-0092,RET-004,2024-01-20,2024-01-26,TPR,20.0,1701,24491.14,80.1
PRM-004535,SKU-0092,RET-013,2024-01-20,2024-01-26,TPR,20.0,831,12450.63,80.2
PRM-004536,SKU-0092,RET-003,2024-02-10,2024-02-16,TPR,20.0,4457,63752.37,78.9
PRM-004537,SKU-0092,RET-006,2024-02-10,2024-02-16,TPR,20.0,500,7770.47,80.1
PRM-004538,SKU-0092,RET-004,2024-02-10,2024-02-16,TPR,20.0,2145,27506.84,64.5
PRM-004539,SKU-0092,RET-013,2024-02-10,2024-02-16,TPR,20.0,843,11621.97,68.1
PRM-004540,SKU-0092,RET-003,2024-03-16,2024-03-22,TPR,30.0,5122,60210.91,119.6
PRM-004541,SKU-0092,RET-012,2024-03-16,2024-03-22,TPR,30.0,845,9644.33,103.9
PRM-004542,SKU-0092,RET-006,2024-08-03,2024-08-09,Feature & Display,20.0,410,5936.76,69.6
PRM-004543,SKU-0092,RET-013,2024-08-03,2024-08-09,Feature & Display,20.0,819,10815.4,63.5
PRM-004544,SKU-0092,RET-012,2024-08-03,2024-08-09,Feature & Display,20.0,692,10470.59,78.6
PRM-004545,SKU-0092,RET-004,2024-09-07,2024-09-13,Feature & Display,25.0,2514,32742.79,99.1
PRM-004546,SKU-0092,RET-013,2024-09-07,2024-09-13,Feature & Display,25.0,879,10094.43,76.2
PRM-004547,SKU-0092,RET-012,2024-09-07,2024-09-13,Feature & Display,25.0,686,9659.39,103.1
PRM-004548,SKU-0092,RET-006,2024-10-12,2024-10-18,Feature,25.0,446,6215.78,97.3
PRM-004549,SKU-0092,RET-012,2024-10-12,2024-10-18,Feature,25.0,655,9215.45,102.9
PRM-004550,SKU-0092,RET-004,2024-11-02,2024-11-08,Feature,15.0,1104,14005.21,41.1
PRM-004551,SKU-0092,RET-003,2024-12-07,2024-12-13,Display,15.0,2757,39793.44,50.2
PRM-004552,SKU-0092,RET-006,2024-12-07,2024-12-13,Display,15.0,404,6432.9,52.2
PRM-004553,SKU-0092,RET-004,2024-12-07,2024-12-13,Display,15.0,1948,27673.68,48.8
PRM-004554,SKU-0093,RET-010,2023-02-11,2023-02-17,TPR,30.0,372,4370.35,120.9
PRM-004555,SKU-0093,RET-005,2023-02-11,2023-02-17,TPR,30.0,338,3270.13,91.6
PRM-004556,SKU-0093,RET-009,2023-02-11,2023-02-17,TPR,30.0,1341,13365.01,94.8
PRM-004557,SKU-0093,RET-004,2023-02-11,2023-02-17,TPR,30.0,440,3449.18,75.3
PRM-004558,SKU-0093,RET-009,2023-03-04,2023-03-10,TPR,30.0,1826,18816.96,98.9
PRM-004559,SKU-0093,RET-013,2023-03-04,2023-03-10,TPR,30.0,340,4214.76,124.5
PRM-004560,SKU-0093,RET-003,2023-03-04,2023-03-10,TPR,30.0,1310,14677.28,111.5
PRM-004561,SKU-0093,RET-001,2023-03-11,2023-03-17,TPR,25.0,2221,25638.2,88.5
PRM-004562,SKU-0093,RET-013,2023-03-11,2023-03-17,TPR,25.0,231,2497.61,71.6
PRM-004563,SKU-0093,RET-003,2023-03-11,2023-03-17,TPR,25.0,1160,14916.62,97.9
PRM-004564,SKU-0093,RET-006,2023-03-11,2023-03-17,TPR,25.0,133,1911.99,104.9
PRM-004565,SKU-0093,RET-004,2023-03-11,2023-03-17,TPR,25.0,653,7044.08,74.7
PRM-004566,SKU-0093,RET-010,2023-04-22,2023-04-28,TPR,25.0,401,5297.52,103.3
PRM-004567,SKU-0093,RET-013,2023-04-22,2023-04-28,TPR,25.0,245,2987.28,83.8
PRM-004568,SKU-0093,RET-004,2023-04-22,2023-04-28,TPR,25.0,508,4962.28,66.8
PRM-004569,SKU-0093,RET-012,2023-04-22,2023-04-28,TPR,25.0,164,2190.65,94.8
PRM-004570,SKU-0093,RET-001,2023-05-27,2023-06-02,Feature & Display,20.0,1777,23870.35,78.2
PRM-004571,SKU-0093,RET-013,2023-05-27,2023-06-02,Feature & Display,20.0,210,2809.57,65.7
PRM-004572,SKU-0093,RET-006,2023-05-27,2023-06-02,Feature & Display,20.0,133,2089.73,82.6
PRM-004573,SKU-0093,RET-009,2023-06-17,2023-06-23,Display,10.0,567,8844.3,33.3
PRM-004574,SKU-0093,RET-003,2023-06-17,2023-06-23,Display,10.0,371,6103.62,37.4
PRM-004575,SKU-0093,RET-006,2023-06-17,2023-06-23,Display,10.0,56,1013.92,39.4
PRM-004576,SKU-0093,RET-004,2023-06-17,2023-06-23,Display,10.0,216,3314.03,32.3
PRM-004577,SKU-0093,RET-005,2023-06-24,2023-06-30,Display,30.0,407,4654.27,115.6
PRM-004578,SKU-0093,RET-009,2023-06-24,2023-06-30,Display,30.0,1770,18518.3,100.9
PRM-004579,SKU-0093,RET-003,2023-06-24,2023-06-30,Display,30.0,1071,10562.08,93.6
PRM-004580,SKU-0093,RET-004,2023-06-24,2023-06-30,Display,30.0,603,5830.33,91.5
PRM-004581,SKU-0093,RET-012,2023-06-24,2023-06-30,Display,30.0,222,2682.22,114.9
PRM-004582,SKU-0093,RET-010,2023-07-15,2023-07-21,TPR,30.0,455,4917.44,105.6
PRM-004583,SKU-0093,RET-013,2023-07-15,2023-07-21,TPR,30.0,223,1825.72,75.5
PRM-004584,SKU-0093,RET-006,2023-07-15,2023-07-21,TPR,30.0,155,1909.1,115.3
PRM-004585,SKU-0093,RET-013,2023-07-22,2023-07-28,TPR,30.0,182,1564.26,78.5
PRM-004586,SKU-0093,RET-012,2023-07-22,2023-07-28,TPR,30.0,145,1198.77,75.2
PRM-004587,SKU-0093,RET-005,2023-08-19,2023-08-25,TPR,25.0,251,2741.64,75.9
PRM-004588,SKU-0093,RET-013,2023-08-19,2023-08-25,TPR,25.0,239,3079.99,91.5
