batch_id,product_id,batch_number,manufacturing_date,release_date,expiry_date,batch_size,batch_size_unit,site_id,manufacturing_line,batch_status,disposition_date
BATCH-01114,1,BN-01-231112-25,2023-11-12,2023-12-18,2025-12-17,5355.0,L,SITE-AP-01,Line-4,Released,2023-12-20
BATCH-01115,7,BN-07-231120-26,2023-11-20,2023-12-10,2025-12-09,21110.0,kg,SITE-EU-01,Line-4,Released,2023-12-14
BATCH-01116,8,BN-08-231023-27,2023-10-23,2023-12-04,2025-12-03,25540.0,units,SITE-US-01,Line-4,Released,2023-12-09
BATCH-01117,4,BN-04-231118-28,2023-11-18,2023-12-17,2025-12-16,21795.0,L,SITE-EU-01,Line-4,Released,2023-12-22
BATCH-01118,3,BN-03-231024-29,2023-10-24,2023-11-21,2025-11-20,45539.0,units,SITE-EU-01,Line-1,Released,2023-11-24
BATCH-01119,8,BN-08-231031-30,2023-10-31,2023-12-09,2025-12-08,12381.0,kg,SITE-EU-01,Line-3,Released,2023-12-13
BATCH-01120,6,BN-06-231029-31,2023-10-29,2023-11-20,2025-11-19,19992.0,kg,SITE-AP-01,Line-1,Released,2023-11-22
BATCH-01121,8,BN-08-231103-32,2023-11-03,2023-12-16,2025-12-15,25726.0,units,SITE-US-01,Line-2,Released,2023-12-17
BATCH-01122,3,BN-03-231101-33,2023-11-01,2023-11-20,2025-11-19,43599.0,L,SITE-US-01,Line-1,Released,2023-11-25
BATCH-01123,2,BN-02-231113-34,2023-11-13,2023-12-20,2025-12-19,12170.0,kg,SITE-US-01,Line-4,Released,2023-12-24
BATCH-01124,4,BN-04-231114-35,2023-11-14,2023-12-11,2025-12-10,35080.0,L,SITE-AP-01,Line-2,Released,2023-12-11
BATCH-01125,2,BN-02-231102-36,2023-11-02,2023-11-24,2025-11-23,19720.0,L,SITE-EU-01,Line-4,Released,2023-11-28
BATCH-01126,6,BN-06-231025-37,2023-10-25,2023-11-30,2025-11-29,38319.0,units,SITE-EU-01,Line-1,Released,2023-12-01
BATCH-01127,2,BN-02-231116-38,2023-11-16,2023-12-15,2025-12-14,20293.0,kg,SITE-AP-01,Line-4,Released,2023-12-15
BATCH-01128,2,BN-02-231027-39,2023-10-27,2023-12-11,2025-12-10,14505.0,L,SITE-AP-01,Line-1,Released,2023-12-13
BATCH-01129,7,BN-07-231028-40,2023-10-28,2023-12-08,2025-12-07,18999.0,units,SITE-EU-01,Line-4,Released,2023-12-08
BATCH-01130,4,BN-04-231028-41,2023-10-28,2023-11-21,2025-11-20,28281.0,kg,SITE-EU-01,Line-4,Released,2023-11-21
BATCH-01131,7,BN-07-231115-42,2023-11-15,2023-12-05,2025-12-04,23201.0,kg,SITE-EU-01,Line-2,Released,2023-12-07
BATCH-01132,6,BN-06-231108-43,2023-11-08,2023-12-16,2025-12-15,5521.0,units,SITE-US-01,Line-4,Released,2023-12-19
BATCH-01133,3,BN-03-231105-44,2023-11-05,2023-12-05,2025-12-04,10218.0,L,SITE-US-01,Line-3,Released,2023-12-08
BATCH-01134,3,BN-03-231119-45,2023-11-19,2023-12-26,2025-12-25,13048.0,L,SITE-AP-01,Line-4,Released,2023-12-31
BATCH-01135,2,BN-02-231023-46,2023-10-23,2023-11-27,2025-11-26,36840.0,L,SITE-US-01,Line-2,Released,2023-12-01
BATCH-01136,7,BN-07-231119-47,2023-11-19,2024-01-01,2025-12-31,25914.0,kg,SITE-AP-01,Line-1,Released,2024-01-04
BATCH-01137,3,BN-03-231024-48,2023-10-24,2023-11-30,2025-11-29,20186.0,L,SITE-EU-01,Line-1,Released,2023-12-04
BATCH-01138,2,BN-02-231101-49,2023-11-01,2023-12-07,2025-12-06,25105.0,L,SITE-EU-01,Line-1,Released,2023-12-11
BATCH-01139,3,BN-03-231115-50,2023-11-15,2023-12-01,2025-11-30,22830.0,kg,SITE-US-01,Line-1,Released,2023-12-05
BATCH-01140,2,BN-02-231115-51,2023-11-15,2023-12-08,2025-12-07,24400.0,L,SITE-US-01,Line-3,Released,2023-12-11
BATCH-01141,6,BN-06-231030-52,2023-10-30,2023-12-12,2025-12-11,19696.0,kg,SITE-AP-01,Line-2,Released,2023-12-16
BATCH-01142,7,BN-07-231117-53,2023-11-17,2023-12-07,2025-12-06,49112.0,kg,SITE-AP-01,Line-3,Released,2023-12-12
BATCH-01143,3,BN-03-231105-54,2023-11-05,2023-12-14,2025-12-13,47766.0,L,SITE-AP-01,Line-1,Released,2023-12-17
BATCH-01144,8,BN-08-231029-55,2023-10-29,,,32701.0,units,SITE-US-01,Line-2,On Hold,2023-12-03
BATCH-01145,3,BN-03-231110-56,2023-11-10,2023-12-24,2025-12-23,47097.0,L,SITE-US-01,Line-2,Released,2023-12-26
BATCH-01146,7,BN-07-231024-57,2023-10-24,2023-12-02,2025-12-01,35519.0,L,SITE-AP-01,Line-1,Released,2023-12-05
BATCH-01147,1,BN-01-231117-58,2023-11-17,2023-12-27,2025-12-26,17365.0,L,SITE-US-01,Line-3,Released,2023-12-27
BATCH-01148,2,BN-02-231023-59,2023-10-23,2023-11-26,2025-11-25,32512.0,units,SITE-US-01,Line-4,Released,2023-11-30
BATCH-01149,7,BN-07-231111-60,2023-11-11,2023-12-16,2025-12-15,26402.0,units,SITE-EU-01,Line-1,Released,2023-12-18
BATCH-01150,3,BN-03-231103-61,2023-11-03,2023-12-15,2025-12-14,43446.0,L,SITE-EU-01,Line-2,Released,2023-12-19
BATCH-01151,2,BN-02-231113-62,2023-11-13,2023-12-21,2025-12-20,6452.0,units,SITE-AP-01,Line-1,Released,2023-12-26
BATCH-01152,6,BN-06-231103-63,2023-11-03,2023-11-22,2025-11-21,49319.0,L,SITE-EU-01,Line-3,Released,2023-11-24
BATCH-01153,4,BN-04-231113-64,2023-11-13,2023-12-26,2025-12-25,33119.0,kg,SITE-EU-01,Line-3,Released,2023-12-30
BATCH-01154,4,BN-04-231116-65,2023-11-16,2023-12-01,2025-11-30,17775.0,units,SITE-EU-01,Line-4,Released,2023-12-02
BATCH-01155,6,BN-06-231027-66,2023-10-27,2023-12-04,2025-12-03,43235.0,kg,SITE-EU-01,Line-4,Released,2023-12-05
BATCH-01156,1,BN-01-231110-67,2023-11-10,2023-12-12,2025-12-11,12160.0,units,SITE-US-01,Line-4,Released,2023-12-16
BATCH-01157,3,BN-03-231116-68,2023-11-16,2023-12-13,2025-12-12,31966.0,L,SITE-EU-01,Line-3,Released,2023-12-18
BATCH-01158,7,BN-07-231120-69,2023-11-20,2023-12-24,2025-12-23,28963.0,kg,SITE-US-01,Line-4,Released,2023-12-27
BATCH-01159,3,BN-03-231118-70,2023-11-18,2023-12-30,2025-12-29,44300.0,L,SITE-EU-01,Line-3,Released,2023-12-30
BATCH-01160,8,BN-08-231102-71,2023-11-02,2023-12-15,2025-12-14,35751.0,kg,SITE-AP-01,Line-4,Released,2023-12-19
BATCH-01161,4,BN-04-231105-72,2023-11-05,2023-12-15,2025-12-14,6307.0,kg,SITE-AP-01,Line-2,Released,2023-12-19
BATCH-01162,6,BN-06-231025-73,2023-10-25,2023-12-04,2025-12-03,19626.0,kg,SITE-AP-01,Line-2,Released,2023-12-08
BATCH-01163,4,BN-04-231113-74,2023-11-13,2023-12-02,2025-12-01,6022.0,units,SITE-AP-01,Line-4,Released,2023-12-06
BATCH-01164,8,BN-08-231029-75,2023-10-29,2023-11-22,2025-11-21,37538.0,kg,SITE-AP-01,Line-2,Released,2023-11-25
BATCH-01165,2,BN-02-231102-76,2023-11-02,2023-11-24,2025-11-23,45250.0,kg,SITE-AP-01,Line-4,Released,2023-11-27
BATCH-01166,6,BN-06-231206-77,2023-12-06,2024-01-04,2026-01-03,48776.0,units,SITE-AP-01,Line-1,Released,2024-01-08
BATCH-01167,8,BN-08-231127-78,2023-11-27,2023-12-26,2025-12-25,48311.0,kg,SITE-EU-01,Line-1,Released,2023-12-31
BATCH-01168,4,BN-04-231219-79,2023-12-19,2024-02-01,2026-01-31,8166.0,L,SITE-AP-01,Line-3,Released,2024-02-06
BATCH-01169,1,BN-01-231214-80,2023-12-14,2023-12-29,2025-12-28,42249.0,kg,SITE-AP-01,Line-3,Released,2024-01-01
BATCH-01170,8,BN-08-231123-81,2023-11-23,2023-12-30,2025-12-29,46733.0,units,SITE-AP-01,Line-4,Released,2024-01-02
BATCH-01171,1,BN-01-231126-82,2023-11-26,2023-12-26,2025-12-25,31092.0,kg,SITE-US-01,Line-2,Released,2023-12-28
BATCH-01172,7,BN-07-231202-83,2023-12-02,2023-12-25,2025-12-24,40800.0,kg,SITE-EU-01,Line-3,Released,2023-12-25
BATCH-01173,7,BN-07-231214-84,2023-12-14,2024-01-01,2025-12-31,36909.0,kg,SITE-EU-01,Line-3,Released,2024-01-03
BATCH-01174,7,BN-07-231206-85,2023-12-06,2024-01-10,2026-01-09,36480.0,units,SITE-EU-01,Line-3,Released,2024-01-14
BATCH-01175,8,BN-08-231126-86,2023-11-26,2023-12-19,2025-12-18,6167.0,L,SITE-US-01,Line-3,Released,2023-12-24
BATCH-01176,3,BN-03-231214-87,2023-12-14,2024-01-07,2026-01-06,18713.0,units,SITE-EU-01,Line-4,Released,2024-01-12
BATCH-01177,2,BN-02-231215-88,2023-12-15,2024-01-06,2026-01-05,18155.0,L,SITE-EU-01,Line-3,Released,2024-01-11
BATCH-01178,1,BN-01-231219-89,2023-12-19,2024-01-15,2026-01-14,11676.0,kg,SITE-US-01,Line-3,Released,2024-01-17
BATCH-01179,6,BN-06-231215-90,2023-12-15,2024-01-23,2026-01-22,45500.0,L,SITE-AP-01,Line-2,Released,2024-01-27
BATCH-01180,3,BN-03-231208-91,2023-12-08,2024-01-14,2026-01-13,46674.0,units,SITE-AP-01,Line-2,Released,2024-01-18
BATCH-01181,2,BN-02-231207-92,2023-12-07,2024-01-14,2026-01-13,47613.0,L,SITE-EU-01,Line-2,Released,2024-01-16
BATCH-01182,2,BN-02-231126-93,2023-11-26,2023-12-27,2025-12-26,37794.0,kg,SITE-US-01,Line-2,Released,2023-12-29
BATCH-01183,4,BN-04-231210-94,2023-12-10,2023-12-24,2025-12-23,43059.0,units,SITE-EU-01,Line-2,Released,2023-12-29
BATCH-01184,3,BN-03-231213-95,2023-12-13,2023-12-29,2025-12-28,9448.0,L,SITE-US-01,Line-1,Released,2023-12-31
BATCH-01185,6,BN-06-231219-96,2023-12-19,2024-01-07,2026-01-06,7519.0,units,SITE-AP-01,Line-2,Released,2024-01-08
BATCH-01186,8,BN-08-231215-97,2023-12-15,2024-01-09,2026-01-08,34286.0,kg,SITE-EU-01,Line-2,Released,2024-01-14
BATCH-01187,4,BN-04-231127-98,2023-11-27,2023-12-13,2025-12-12,16959.0,L,SITE-AP-01,Line-1,Released,2023-12-18
BATCH-01188,7,BN-07-231218-00,2023-12-18,2024-01-05,2026-01-04,10965.0,L,SITE-US-01,Line-1,Released,2024-01-06
BATCH-01189,2,BN-02-231210-01,2023-12-10,2024-01-23,2026-01-22,29162.0,kg,SITE-US-01,Line-3,Released,2024-01-28
BATCH-01190,2,BN-02-231207-02,2023-12-07,2023-12-28,2025-12-27,26422.0,kg,SITE-US-01,Line-2,Released,2024-01-01
BATCH-01191,3,BN-03-231210-03,2023-12-10,2023-12-24,2025-12-23,43751.0,kg,SITE-EU-01,Line-4,Released,2023-12-29
BATCH-01192,6,BN-06-231217-04,2023-12-17,,,16329.0,L,SITE-US-01,Line-3,On Hold,2024-02-01
BATCH-01193,2,BN-02-231202-05,2023-12-02,2024-01-15,2026-01-14,47815.0,L,SITE-AP-01,Line-3,Released,2024-01-19
BATCH-01194,3,BN-03-231130-06,2023-11-30,2024-01-02,2026-01-01,10016.0,kg,SITE-US-01,Line-4,Released,2024-01-02
BATCH-01195,6,BN-06-231207-07,2023-12-07,2024-01-21,2026-01-20,7950.0,L,SITE-EU-01,Line-3,Released,2024-01-21
BATCH-01196,3,BN-03-231212-08,2023-12-12,2024-01-06,2026-01-05,9892.0,kg,SITE-EU-01,Line-2,Released,2024-01-08
BATCH-01197,3,BN-03-231202-09,2023-12-02,2024-01-15,2026-01-14,18503.0,units,SITE-AP-01,Line-2,Released,2024-01-19
BATCH-01198,2,BN-02-231202-10,2023-12-02,2023-12-26,2025-12-25,22831.0,kg,SITE-AP-01,Line-2,Released,2023-12-30
BATCH-01199,2,BN-02-231202-11,2023-12-02,2024-01-15,2026-01-14,40494.0,units,SITE-AP-01,Line-3,Released,2024-01-16
BATCH-01200,4,BN-04-231219-12,2023-12-19,2024-01-21,2026-01-20,18780.0,units,SITE-EU-01,Line-3,Released,2024-01-26
BATCH-01201,4,BN-04-231201-13,2023-12-01,2024-01-11,2026-01-10,39321.0,kg,SITE-EU-01,Line-4,Released,2024-01-11
BATCH-01202,3,BN-03-231212-14,2023-12-12,,,39517.0,kg,SITE-EU-01,Line-2,Rejected,2024-01-04
BATCH-01203,7,BN-07-231130-15,2023-11-30,2024-01-01,2025-12-31,6066.0,L,SITE-AP-01,Line-4,Released,2024-01-03
BATCH-01204,6,BN-06-231215-16,2023-12-15,2024-01-10,2026-01-09,32790.0,L,SITE-AP-01,Line-3,Released,2024-01-10
BATCH-01205,2,BN-02-231127-17,2023-11-27,2023-12-31,2025-12-30,47367.0,units,SITE-US-01,Line-4,Released,2023-12-31
BATCH-01206,4,BN-04-231214-18,2023-12-14,2024-01-28,2026-01-27,49412.0,units,SITE-AP-01,Line-4,Released,2024-01-28
BATCH-01207,1,BN-01-231212-19,2023-12-12,2024-01-16,2026-01-15,21625.0,L,SITE-US-01,Line-1,Released,2024-01-19
BATCH-01208,7,BN-07-231124-20,2023-11-24,2023-12-28,2025-12-27,37960.0,kg,SITE-US-01,Line-2,Released,2024-01-01
BATCH-01209,6,BN-06-231128-21,2023-11-28,2023-12-17,2025-12-16,19753.0,units,SITE-EU-01,Line-3,Released,2023-12-21
BATCH-01210,8,BN-08-231201-22,2023-12-01,2023-12-16,2025-12-15,39646.0,units,SITE-AP-01,Line-3,Released,2023-12-18
BATCH-01211,7,BN-07-231220-23,2023-12-20,2024-01-16,2026-01-15,26075.0,L,SITE-EU-01,Line-3,Released,2024-01-18
BATCH-01212,7,BN-07-231214-24,2023-12-14,2024-01-13,2026-01-12,38644.0,kg,SITE-US-01,Line-2,Released,2024-01-13
BATCH-01213,4,BN-04-231205-25,2023-12-05,2024-01-13,2026-01-12,40914.0,units,SITE-AP-01,Line-1,Released,2024-01-17
BATCH-01214,1,BN-01-231210-26,2023-12-10,,,48190.0,L,SITE-EU-01,Line-4,On Hold,2024-01-22
BATCH-01215,3,BN-03-231212-27,2023-12-12,2023-12-30,2025-12-29,30439.0,units,SITE-AP-01,Line-1,Released,2024-01-03
BATCH-01216,8,BN-08-231208-28,2023-12-08,2023-12-27,2025-12-26,26080.0,units,SITE-US-01,Line-2,Released,2023-12-27
BATCH-01217,4,BN-04-231218-29,2023-12-18,2024-01-18,2026-01-17,45021.0,units,SITE-AP-01,Line-2,Released,2024-01-23
BATCH-01218,1,BN-01-231127-30,2023-11-27,2024-01-01,2025-12-31,40150.0,units,SITE-EU-01,Line-4,Released,2024-01-01
BATCH-01219,6,BN-06-231201-31,2023-12-01,2023-12-15,2025-12-14,22548.0,kg,SITE-EU-01,Line-2,Released,2023-12-17
BATCH-01220,2,BN-02-231130-32,2023-11-30,2023-12-28,2025-12-27,39550.0,units,SITE-EU-01,Line-4,Released,2024-01-02
BATCH-01221,2,BN-02-231216-33,2023-12-16,2024-01-21,2026-01-20,37171.0,units,SITE-AP-01,Line-2,Released,2024-01-22
BATCH-01222,2,BN-02-231201-34,2023-12-01,2023-12-26,2025-12-25,29004.0,kg,SITE-US-01,Line-2,Released,2023-12-30
BATCH-01223,1,BN-01-231202-35,2023-12-02,2024-01-05,2026-01-04,34618.0,kg,SITE-EU-01,Line-3,Released,2024-01-06
BATCH-01224,3,BN-03-231129-36,2023-11-29,2023-12-26,2025-12-25,6228.0,L,SITE-EU-01,Line-1,Released,2023-12-29
BATCH-01225,4,BN-04-231219-37,2023-12-19,2024-01-15,2026-01-14,25107.0,L,SITE-US-01,Line-2,Released,2024-01-16
BATCH-01226,6,BN-06-231218-38,2023-12-18,2024-01-08,2026-01-07,12879.0,units,SITE-EU-01,Line-1,Released,2024-01-09
BATCH-01227,1,BN-01-231207-39,2023-12-07,2024-01-12,2026-01-11,19260.0,kg,SITE-US-01,Line-2,Released,2024-01-12
BATCH-01228,3,BN-03-240107-40,2024-01-07,2024-01-28,2026-01-27,5727.0,L,SITE-EU-01,Line-4,Released,2024-01-31
BATCH-01229,3,BN-03-240102-41,2024-01-02,2024-02-04,2026-02-03,24537.0,units,SITE-US-01,Line-3,Released,2024-02-05
BATCH-01230,1,BN-01-240111-42,2024-01-11,2024-02-18,2026-02-17,5713.0,L,SITE-AP-01,Line-3,Released,2024-02-18
BATCH-01231,8,BN-08-231229-43,2023-12-29,2024-01-23,2026-01-22,10758.0,kg,SITE-US-01,Line-2,Released,2024-01-28
BATCH-01232,8,BN-08-231223-44,2023-12-23,2024-01-09,2026-01-08,14442.0,units,SITE-EU-01,Line-3,Released,2024-01-11
BATCH-01233,4,BN-04-240117-45,2024-01-17,2024-02-10,2026-02-09,12859.0,units,SITE-AP-01,Line-2,Released,2024-02-15
BATCH-01234,2,BN-02-240102-46,2024-01-02,2024-01-23,2026-01-22,6349.0,kg,SITE-AP-01,Line-3,Released,2024-01-26
BATCH-01235,3,BN-03-240117-47,2024-01-17,2024-02-16,2026-02-15,6282.0,kg,SITE-AP-01,Line-3,Released,2024-02-16
BATCH-01236,1,BN-01-240114-48,2024-01-14,2024-02-06,2026-02-05,7092.0,L,SITE-EU-01,Line-2,Released,2024-02-07
BATCH-01237,1,BN-01-240102-49,2024-01-02,2024-01-30,2026-01-29,49469.0,kg,SITE-US-01,Line-4,Released,2024-02-02
BATCH-01238,8,BN-08-240119-50,2024-01-19,2024-03-01,2026-03-01,32147.0,units,SITE-EU-01,Line-1,Released,2024-03-03
BATCH-01239,4,BN-04-240119-51,2024-01-19,2024-02-18,2026-02-17,34537.0,L,SITE-EU-01,Line-1,Released,2024-02-21
BATCH-01240,7,BN-07-240117-52,2024-01-17,2024-02-12,2026-02-11,28163.0,kg,SITE-EU-01,Line-2,Released,2024-02-17
BATCH-01241,7,BN-07-231225-53,2023-12-25,2024-02-02,2026-02-01,32676.0,kg,SITE-US-01,Line-2,Released,2024-02-04
BATCH-01242,7,BN-07-240112-54,2024-01-12,2024-02-14,2026-02-13,48828.0,units,SITE-US-01,Line-3,Released,2024-02-15
BATCH-01243,4,BN-04-240102-55,2024-01-02,2024-01-25,2026-01-24,47058.0,kg,SITE-EU-01,Line-4,Released,2024-01-30
BATCH-01244,8,BN-08-231228-56,2023-12-28,2024-01-22,2026-01-21,33558.0,kg,SITE-US-01,Line-2,Released,2024-01-25
BATCH-01245,1,BN-01-240109-57,2024-01-09,2024-02-22,2026-02-21,20476.0,units,SITE-EU-01,Line-4,Released,2024-02-25
BATCH-01246,4,BN-04-240110-58,2024-01-10,2024-02-09,2026-02-08,10302.0,L,SITE-US-01,Line-3,Released,2024-02-11
BATCH-01247,3,BN-03-240101-59,2024-01-01,2024-02-15,2026-02-14,25534.0,kg,SITE-US-01,Line-3,Released,2024-02-19
BATCH-01248,1,BN-01-240116-60,2024-01-16,2024-02-22,2026-02-21,6144.0,units,SITE-EU-01,Line-2,Released,2024-02-22
BATCH-01249,4,BN-04-240117-61,2024-01-17,2024-02-07,2026-02-06,37071.0,kg,SITE-US-01,Line-3,Released,2024-02-09
BATCH-01250,4,BN-04-240108-62,2024-01-08,2024-01-27,2026-01-26,48726.0,kg,SITE-EU-01,Line-4,Released,2024-01-31
BATCH-01251,2,BN-02-240117-63,2024-01-17,2024-02-14,2026-02-13,13940.0,units,SITE-US-01,Line-3,Released,2024-02-18
BATCH-01252,8,BN-08-231226-64,2023-12-26,2024-01-12,2026-01-11,21320.0,kg,SITE-AP-01,Line-2,Released,2024-01-14
BATCH-01253,1,BN-01-240112-65,2024-01-12,2024-02-05,2026-02-04,43652.0,kg,SITE-US-01,Line-2,Released,2024-02-09
BATCH-01254,4,BN-04-240118-66,2024-01-18,2024-02-13,2026-02-12,48158.0,L,SITE-AP-01,Line-3,Released,2024-02-16
BATCH-01255,4,BN-04-240119-67,2024-01-19,2024-03-03,2026-03-03,11125.0,L,SITE-AP-01,Line-1,Released,2024-03-03
BATCH-01256,7,BN-07-240108-68,2024-01-08,2024-02-10,2026-02-09,38006.0,units,SITE-EU-01,Line-1,Released,2024-02-10
BATCH-01257,2,BN-02-231226-69,2023-12-26,2024-02-08,2026-02-07,39407.0,kg,SITE-EU-01,Line-4,Released,2024-02-09
BATCH-01258,4,BN-04-240103-70,2024-01-03,2024-01-29,2026-01-28,20768.0,kg,SITE-AP-01,Line-3,Released,2024-01-30
BATCH-01259,1,BN-01-240114-71,2024-01-14,2024-02-06,2026-02-05,11408.0,L,SITE-EU-01,Line-3,Released,2024-02-06
BATCH-01260,1,BN-01-240107-72,2024-01-07,2024-02-09,2026-02-08,39725.0,units,SITE-AP-01,Line-4,Released,2024-02-10
BATCH-01261,4,BN-04-231231-73,2023-12-31,2024-01-21,2026-01-20,32452.0,kg,SITE-AP-01,Line-1,Released,2024-01-26
BATCH-01262,3,BN-03-231223-74,2023-12-23,2024-01-30,2026-01-29,16495.0,units,SITE-EU-01,Line-4,Released,2024-02-02
BATCH-01263,2,BN-02-240119-75,2024-01-19,2024-03-04,2026-03-04,15109.0,kg,SITE-AP-01,Line-1,Released,2024-03-09
BATCH-01264,6,BN-06-240118-76,2024-01-18,2024-02-24,2026-02-23,43248.0,L,SITE-AP-01,Line-4,Released,2024-02-27
BATCH-01265,7,BN-07-231225-77,2023-12-25,2024-01-25,2026-01-24,37960.0,L,SITE-US-01,Line-3,Released,2024-01-28
BATCH-01266,8,BN-08-231230-78,2023-12-30,2024-02-04,2026-02-03,9551.0,L,SITE-AP-01,Line-2,Released,2024-02-08
BATCH-01267,2,BN-02-240109-79,2024-01-09,2024-02-19,2026-02-18,9678.0,units,SITE-EU-01,Line-4,Released,2024-02-23
BATCH-01268,8,BN-08-240109-80,2024-01-09,2024-02-16,2026-02-15,44168.0,units,SITE-AP-01,Line-4,Released,2024-02-16
BATCH-01269,1,BN-01-240109-81,2024-01-09,2024-01-29,2026-01-28,10286.0,kg,SITE-AP-01,Line-3,Released,2024-02-02
BATCH-01270,7,BN-07-240119-82,2024-01-19,2024-02-28,2026-02-27,37323.0,kg,SITE-AP-01,Line-3,Released,2024-03-04
BATCH-01271,8,BN-08-240105-83,2024-01-05,2024-01-21,2026-01-20,41592.0,units,SITE-EU-01,Line-4,Released,2024-01-26
BATCH-01272,2,BN-02-240109-84,2024-01-09,2024-02-03,2026-02-02,47568.0,kg,SITE-US-01,Line-3,Released,2024-02-06
BATCH-01273,7,BN-07-240105-85,2024-01-05,2024-02-04,2026-02-03,35736.0,L,SITE-US-01,Line-2,Released,2024-02-06
BATCH-01274,8,BN-08-231223-86,2023-12-23,2024-01-26,2026-01-25,49594.0,L,SITE-EU-01,Line-2,Released,2024-01-27
BATCH-01275,8,BN-08-240118-87,2024-01-18,2024-02-21,2026-02-20,38899.0,kg,SITE-AP-01,Line-4,Released,2024-02-21
BATCH-01276,3,BN-03-240110-88,2024-01-10,2024-02-07,2026-02-06,18763.0,units,SITE-EU-01,Line-1,Released,2024-02-12
BATCH-01277,3,BN-03-240110-89,2024-01-10,2024-02-24,2026-02-23,39045.0,kg,SITE-EU-01,Line-3,Released,2024-02-29
BATCH-01278,3,BN-03-240101-90,2024-01-01,2024-02-12,2026-02-11,38965.0,kg,SITE-EU-01,Line-3,Released,2024-02-12
BATCH-01279,2,BN-02-240109-91,2024-01-09,2024-02-11,2026-02-10,36510.0,units,SITE-US-01,Line-3,Released,2024-02-15
BATCH-01280,2,BN-02-240103-92,2024-01-03,2024-01-21,2026-01-20,9074.0,units,SITE-AP-01,Line-4,Released,2024-01-23
BATCH-01281,7,BN-07-240101-93,2024-01-01,2024-02-06,2026-02-05,46457.0,kg,SITE-US-01,Line-3,Released,2024-02-10
BATCH-01282,1,BN-01-240101-94,2024-01-01,2024-01-29,2026-01-28,6835.0,units,SITE-AP-01,Line-2,Released,2024-02-03
BATCH-01283,1,BN-01-240106-95,2024-01-06,2024-02-03,2026-02-02,49247.0,kg,SITE-EU-01,Line-2,Released,2024-02-06
BATCH-01284,8,BN-08-231228-96,2023-12-28,2024-01-20,2026-01-19,15966.0,kg,SITE-AP-01,Line-4,Released,2024-01-23
BATCH-01285,6,BN-06-240108-97,2024-01-08,2024-02-03,2026-02-02,43156.0,units,SITE-EU-01,Line-4,Released,2024-02-08
BATCH-01286,4,BN-04-240114-98,2024-01-14,2024-02-13,2026-02-12,49186.0,L,SITE-AP-01,Line-4,Released,2024-02-15
BATCH-01287,2,BN-02-240101-00,2024-01-01,2024-02-06,2026-02-05,36194.0,L,SITE-EU-01,Line-2,Released,2024-02-10
BATCH-01288,2,BN-02-231225-01,2023-12-25,2024-02-07,2026-02-06,9716.0,units,SITE-AP-01,Line-2,Released,2024-02-12
BATCH-01289,7,BN-07-240113-02,2024-01-13,2024-02-10,2026-02-09,30842.0,kg,SITE-EU-01,Line-4,Released,2024-02-14
BATCH-01290,4,BN-04-240109-03,2024-01-09,2024-02-19,2026-02-18,49810.0,kg,SITE-EU-01,Line-4,Released,2024-02-23
BATCH-01291,1,BN-01-240119-04,2024-01-19,2024-02-24,2026-02-23,36784.0,kg,SITE-AP-01,Line-3,Released,2024-02-24
BATCH-01292,3,BN-03-240109-05,2024-01-09,2024-02-08,2026-02-07,37749.0,units,SITE-AP-01,Line-4,Released,2024-02-11
BATCH-01293,8,BN-08-231226-06,2023-12-26,2024-02-03,2026-02-02,25345.0,units,SITE-AP-01,Line-3,Released,2024-02-05
BATCH-01294,8,BN-08-240218-07,2024-02-18,2024-03-29,2026-03-29,29283.0,units,SITE-AP-01,Line-3,Released,2024-03-29
BATCH-01295,1,BN-01-240212-08,2024-02-12,2024-03-19,2026-03-19,39858.0,kg,SITE-AP-01,Line-1,Released,2024-03-23
BATCH-01296,7,BN-07-240126-09,2024-01-26,2024-02-21,2026-02-20,32069.0,kg,SITE-EU-01,Line-2,Released,2024-02-21
BATCH-01297,4,BN-04-240213-10,2024-02-13,2024-03-05,2026-03-05,9237.0,L,SITE-AP-01,Line-4,Released,2024-03-08
BATCH-01298,7,BN-07-240205-11,2024-02-05,2024-02-27,2026-02-26,13235.0,L,SITE-EU-01,Line-3,Released,2024-02-28
BATCH-01299,4,BN-04-240218-12,2024-02-18,2024-03-19,2026-03-19,13305.0,L,SITE-AP-01,Line-2,Released,2024-03-20
BATCH-01300,7,BN-07-240210-13,2024-02-10,2024-02-29,2026-02-28,38832.0,units,SITE-EU-01,Line-3,Released,2024-02-29
BATCH-01301,1,BN-01-240207-14,2024-02-07,2024-02-24,2026-02-23,9297.0,kg,SITE-AP-01,Line-1,Released,2024-02-24
BATCH-01302,4,BN-04-240130-15,2024-01-30,2024-02-14,2026-02-13,30564.0,L,SITE-EU-01,Line-1,Released,2024-02-15
BATCH-01303,7,BN-07-240209-16,2024-02-09,2024-03-25,2026-03-25,14827.0,L,SITE-US-01,Line-1,Released,2024-03-30
BATCH-01304,6,BN-06-240201-17,2024-02-01,2024-02-26,2026-02-25,36787.0,kg,SITE-US-01,Line-2,Released,2024-02-29
BATCH-01305,6,BN-06-240122-18,2024-01-22,2024-02-12,2026-02-11,19025.0,L,SITE-US-01,Line-1,Released,2024-02-14
BATCH-01306,2,BN-02-240208-19,2024-02-08,2024-03-03,2026-03-03,27394.0,units,SITE-AP-01,Line-2,Released,2024-03-07
