training_record_id,employee_id,doc_id,curriculum_id,training_type,delivery_method,assigned_date,due_date,completion_date,assessment_score,assessment_passed,attempt_number,trainer_id,status,waiver_reason
4710,193,DOC-0020,,Change-Driven,eLearning,2024-06-01,2024-06-18,2024-06-15,99.7,True,1,163,Completed,
4711,193,DOC-0086,,Change-Driven,OJT,2022-06-07,2022-07-01,2022-06-23,86.8,True,1,265,Completed,
4712,193,DOC-0060,,Initial,eLearning,2023-09-09,2023-10-08,2023-09-14,75.3,False,2,245,Completed,
4713,193,DOC-0085,,Refresher,eLearning,2024-03-03,2024-03-13,2024-03-18,85.8,True,1,200,Completed,
4714,193,DOC-0009,,Refresher,Classroom,2023-11-03,2023-12-02,2023-11-13,72.4,False,2,191,Completed,
4715,193,DOC-0028,,Initial,eLearning,2024-07-20,2024-08-02,2024-08-02,71.2,False,2,280,Completed,
4716,193,DOC-0065,,Refresher,Classroom,2024-06-28,2024-07-24,2024-07-21,80.8,True,1,220,Completed,
4717,193,DOC-0048,,Initial,Classroom,2024-06-11,2024-07-11,2024-06-30,89.3,True,1,200,Completed,
4718,193,DOC-0048,,Remedial,Read-and-Understand,2022-10-10,2022-10-18,2022-10-23,80.1,True,1,185,Completed,
4719,193,DOC-0064,,Initial,eLearning,2024-02-29,2024-03-15,2024-03-03,75.8,False,2,236,Completed,
4720,193,DOC-0066,,Initial,eLearning,2023-06-06,2023-07-06,2023-06-16,91.4,True,1,198,Completed,
4721,193,DOC-0080,,Remedial,eLearning,2023-06-08,2023-06-19,2023-06-19,99.9,True,1,275,Completed,
4722,193,DOC-0031,,Refresher,Classroom,2024-03-13,2024-04-12,2024-04-05,96.4,True,1,174,Completed,
4723,193,DOC-0031,,Refresher,Read-and-Understand,2023-03-09,2023-04-08,2023-03-23,70.3,False,2,241,Completed,
4724,193,DOC-0030,,Refresher,OJT,2022-08-09,2022-08-18,2022-08-20,91.0,True,1,250,Completed,
4725,193,DOC-0054,,Change-Driven,eLearning,2024-08-19,2024-09-17,2024-08-23,85.3,True,1,188,Completed,
4726,194,DOC-0093,,Initial,Classroom,2022-12-27,2023-01-26,2023-01-01,94.4,True,1,164,Completed,
4727,194,DOC-0074,,Refresher,Read-and-Understand,2023-03-19,2023-04-16,2023-04-21,84.5,True,1,187,Completed,
4728,194,DOC-0006,,Refresher,OJT,2022-05-10,2022-05-23,2022-05-13,88.9,True,1,264,Completed,
4729,194,DOC-0055,,Refresher,Read-and-Understand,2022-02-13,2022-02-25,2022-03-02,74.6,False,2,245,Completed,
4730,194,DOC-0094,,Initial,eLearning,2024-11-03,2024-11-30,2024-11-11,78.0,False,2,243,Completed,
4731,194,DOC-0067,,Initial,OJT,2024-05-13,2024-05-25,,,,1,225,Overdue,
4732,194,DOC-0092,,Refresher,Read-and-Understand,2022-01-18,2022-02-05,,,,1,223,Overdue,
4733,194,DOC-0085,,Refresher,eLearning,2024-06-11,2024-07-04,2024-06-25,86.7,True,1,197,Completed,
4734,194,DOC-0054,,Remedial,Classroom,2023-06-20,2023-07-05,2023-06-27,89.7,True,1,242,Completed,
4735,194,DOC-0093,,Remedial,Classroom,2024-02-21,2024-03-07,2024-02-22,90.7,True,1,248,Completed,
4736,194,DOC-0099,,Refresher,eLearning,2024-08-24,2024-08-31,2024-09-03,71.2,False,2,179,Completed,
4737,194,DOC-0020,,Refresher,Classroom,2023-06-24,2023-07-18,2023-06-26,72.7,False,2,231,Completed,
4738,194,DOC-0100,,Initial,Read-and-Understand,2023-03-01,2023-03-20,2023-03-23,88.2,True,1,211,Completed,
4739,194,DOC-0046,,Initial,eLearning,2024-11-09,2024-11-28,2024-11-26,91.6,True,1,192,Completed,
4740,194,DOC-0035,,Refresher,Read-and-Understand,2023-06-01,2023-06-18,2023-06-12,77.3,False,2,268,Completed,
4741,194,DOC-0025,,Refresher,Classroom,2022-12-19,2023-01-08,2022-12-28,80.3,True,1,170,Completed,
4742,194,DOC-0010,,Change-Driven,eLearning,2024-08-28,2024-09-15,,,,1,264,Overdue,
4743,194,DOC-0012,,Refresher,OJT,2023-08-20,2023-09-05,2023-09-02,81.2,True,1,168,Completed,
4744,194,DOC-0068,,Initial,eLearning,2023-12-19,2024-01-10,2024-01-04,71.3,False,2,162,Completed,
4745,194,DOC-0023,,Remedial,Classroom,2022-12-08,2023-01-05,2022-12-30,96.8,True,1,209,Completed,
4746,194,DOC-0045,,Change-Driven,Read-and-Understand,2024-12-03,2024-12-20,2024-12-09,75.3,False,2,207,Completed,
4747,194,DOC-0003,,Initial,Classroom,2023-09-09,2023-09-25,2023-09-10,94.1,True,1,197,Completed,
4748,194,DOC-0069,,Initial,Classroom,2024-03-19,2024-04-18,2024-04-23,73.3,False,2,201,Completed,
4749,194,DOC-0057,,Change-Driven,Classroom,2024-04-04,2024-04-27,2024-04-18,89.5,True,1,247,Completed,
4750,194,DOC-0002,,Remedial,Classroom,2022-03-16,2022-04-08,2022-04-01,98.3,True,1,167,Completed,
4751,194,DOC-0029,,Initial,Classroom,2024-05-18,2024-06-05,2024-06-10,95.8,True,1,215,Completed,
4752,195,DOC-0033,,Refresher,eLearning,2023-03-17,2023-03-30,2023-03-18,87.0,True,1,204,Completed,
4753,195,DOC-0044,,Initial,Read-and-Understand,2022-03-02,2022-03-12,2022-03-13,94.7,True,1,260,Completed,
4754,195,DOC-0038,,Remedial,Classroom,2023-04-11,2023-05-11,2023-05-12,91.8,True,1,197,Completed,
4755,195,DOC-0080,,Refresher,Read-and-Understand,2024-05-15,2024-06-13,2024-06-17,99.4,True,1,163,Completed,
4756,195,DOC-0098,,Refresher,Classroom,2022-10-25,2022-11-13,2022-11-16,71.5,False,2,201,Completed,
4757,195,DOC-0020,,Initial,Read-and-Understand,2024-02-20,2024-03-04,2024-02-27,97.6,True,1,262,Completed,
4758,195,DOC-0067,,Refresher,OJT,2023-11-21,2023-12-13,2023-12-14,86.4,True,1,208,Completed,
4759,195,DOC-0038,,Refresher,Read-and-Understand,2022-10-03,2022-10-10,2022-10-05,72.7,False,2,183,Completed,
4760,195,DOC-0061,,Change-Driven,Classroom,2022-12-04,2022-12-23,2022-12-14,71.4,False,2,197,Completed,
4761,195,DOC-0073,,Remedial,Read-and-Understand,2024-06-16,2024-07-15,2024-07-03,73.2,False,2,249,Completed,
4762,195,DOC-0017,,Initial,eLearning,2024-08-06,2024-08-15,2024-08-19,92.4,True,1,175,Completed,
4763,195,DOC-0076,,Initial,Classroom,2023-07-09,2023-08-01,2023-07-27,86.8,True,1,189,Completed,
4764,195,DOC-0035,,Change-Driven,Classroom,2023-03-06,2023-04-01,2023-03-14,81.1,True,1,249,Completed,
4765,195,DOC-0068,,Initial,OJT,2024-04-03,2024-04-30,2024-04-16,79.5,False,2,268,Completed,
4766,195,DOC-0060,,Remedial,Classroom,2023-08-08,2023-08-25,2023-08-18,95.0,True,1,218,Completed,
4767,195,DOC-0034,,Refresher,Classroom,2024-07-21,2024-08-16,2024-07-25,96.3,True,1,164,Completed,
4768,195,DOC-0057,,Initial,eLearning,2022-06-01,2022-06-12,2022-06-15,83.3,True,1,174,Completed,
4769,195,DOC-0043,,Refresher,Classroom,2023-12-28,2024-01-12,2024-01-03,94.9,True,1,236,Completed,
4770,195,DOC-0058,,Initial,Read-and-Understand,2024-07-14,2024-08-11,2024-07-16,78.1,False,2,204,Completed,
4771,195,DOC-0070,,Initial,eLearning,2024-12-28,2025-01-17,2025-01-10,78.1,False,2,257,Completed,
4772,195,DOC-0005,,Refresher,eLearning,2024-03-27,2024-04-10,2024-04-13,83.7,True,1,194,Completed,
4773,195,DOC-0093,,Initial,eLearning,2024-10-23,2024-11-08,2024-10-24,78.5,False,2,261,Completed,
4774,195,DOC-0088,,Refresher,eLearning,2024-09-22,2024-10-17,2024-10-09,80.0,True,1,247,Completed,
4775,195,DOC-0074,,Refresher,Read-and-Understand,2024-04-11,2024-05-10,2024-05-06,90.6,True,1,233,Completed,
4776,195,DOC-0095,,Refresher,Read-and-Understand,2023-01-19,2023-02-10,2023-02-10,98.1,True,1,272,Completed,
4777,195,DOC-0100,,Refresher,Read-and-Understand,2024-10-08,2024-11-02,2024-10-10,91.4,True,1,280,Completed,
4778,195,DOC-0069,,Remedial,OJT,2023-01-10,2023-01-17,2023-01-22,87.3,True,1,250,Completed,
4779,195,DOC-0032,,Initial,Read-and-Understand,2024-12-01,2024-12-10,2024-12-03,97.2,True,1,196,Completed,
4780,195,DOC-0001,,Initial,OJT,2024-11-04,2024-12-04,2024-11-26,93.7,True,1,209,Completed,
4781,196,DOC-0100,,Refresher,Read-and-Understand,2024-03-20,2024-04-11,2024-03-29,97.8,True,1,254,Completed,
4782,196,DOC-0093,,Refresher,eLearning,2022-12-31,2023-01-11,2023-01-11,70.7,False,2,255,Completed,
4783,196,DOC-0067,,Change-Driven,Classroom,2024-12-02,2024-12-30,2024-12-03,92.6,True,1,194,Completed,
4784,196,DOC-0062,,Refresher,eLearning,2023-08-11,2023-08-23,2023-08-16,86.0,True,1,199,Completed,
4785,196,DOC-0029,,Change-Driven,eLearning,2024-07-16,2024-07-26,2024-07-30,75.3,False,2,225,Completed,
4786,196,DOC-0085,,Refresher,OJT,2024-11-18,2024-11-26,2024-11-22,97.3,True,1,245,Completed,
4787,196,DOC-0035,,Change-Driven,Read-and-Understand,2022-11-18,2022-12-12,2022-11-28,94.8,True,1,212,Completed,
4788,196,DOC-0078,,Refresher,Classroom,2024-05-08,2024-05-25,2024-05-25,90.6,True,1,201,Completed,
4789,196,DOC-0014,,Change-Driven,Read-and-Understand,2022-12-27,2023-01-07,2023-01-01,72.6,False,2,247,Completed,
4790,196,DOC-0070,,Initial,Classroom,2022-04-08,2022-04-25,2022-04-14,97.4,True,1,165,Completed,
4791,196,DOC-0030,,Change-Driven,Read-and-Understand,2022-12-12,2023-01-08,2022-12-18,77.1,False,2,220,Completed,
4792,196,DOC-0069,,Refresher,eLearning,2022-02-04,2022-02-12,2022-02-09,70.3,False,2,179,Completed,
4793,196,DOC-0074,,Initial,Classroom,2023-04-18,2023-05-12,2023-04-30,79.8,False,2,185,Completed,
4794,196,DOC-0023,,Refresher,Read-and-Understand,2022-01-16,2022-01-24,2022-01-28,85.9,True,1,199,Completed,
4795,196,DOC-0035,,Initial,eLearning,2022-09-06,2022-09-20,2022-09-19,95.3,True,1,245,Completed,
4796,196,DOC-0063,,Initial,Read-and-Understand,2022-04-23,2022-05-08,2022-04-30,82.2,True,1,209,Completed,
4797,196,DOC-0036,,Initial,eLearning,2022-07-21,2022-08-08,2022-07-25,85.3,True,1,189,Completed,
4798,196,DOC-0086,,Initial,eLearning,2022-12-05,2023-01-04,2022-12-29,71.9,False,2,185,Completed,
4799,196,DOC-0095,,Change-Driven,eLearning,2022-11-20,2022-12-20,,,,1,234,Overdue,
4800,196,DOC-0082,,Initial,eLearning,2022-10-06,2022-11-04,2022-11-08,96.8,True,1,190,Completed,
4801,196,DOC-0041,,Change-Driven,eLearning,2022-03-16,2022-03-28,2022-03-25,93.4,True,1,269,Completed,
4802,196,DOC-0012,,Initial,eLearning,2022-04-18,2022-05-17,2022-05-10,76.7,False,2,203,Completed,
4803,196,DOC-0079,,Change-Driven,Read-and-Understand,2024-09-08,2024-10-01,2024-09-30,93.7,True,1,245,Completed,
4804,197,DOC-0012,,Change-Driven,Classroom,2023-08-24,2023-09-20,2023-09-14,95.2,True,1,199,Completed,
4805,197,DOC-0089,,Change-Driven,Read-and-Understand,2022-09-08,2022-10-04,2022-09-23,98.3,True,1,223,Completed,
4806,197,DOC-0053,,Change-Driven,Read-and-Understand,2023-05-10,2023-05-17,2023-05-20,94.5,True,1,174,Completed,
4807,197,DOC-0014,,Change-Driven,Read-and-Understand,2023-12-14,2023-12-29,2023-12-21,91.9,True,1,167,Completed,
4808,197,DOC-0011,,Remedial,Read-and-Understand,2023-08-22,2023-09-01,2023-08-23,98.2,True,1,276,Completed,
4809,197,DOC-0072,,Refresher,OJT,2024-12-04,2024-12-15,2024-12-18,77.9,False,2,243,Completed,
4810,197,DOC-0081,,Change-Driven,eLearning,2022-03-02,2022-03-29,2022-03-15,89.0,True,1,259,Completed,
4811,197,DOC-0048,,Initial,OJT,2022-10-25,2022-11-21,2022-11-08,88.3,True,1,254,Completed,
4812,197,DOC-0090,,Refresher,Read-and-Understand,2022-09-16,2022-09-24,2022-09-27,79.5,False,2,220,Completed,
4813,197,DOC-0080,,Initial,Read-and-Understand,2022-07-13,2022-08-02,2022-07-16,96.8,True,1,274,Completed,
4814,197,DOC-0079,,Refresher,Classroom,2023-09-29,2023-10-14,2023-10-03,76.8,False,2,177,Completed,
4815,197,DOC-0042,,Refresher,Classroom,2023-02-18,2023-03-04,2023-02-24,79.3,False,2,166,Completed,
4816,197,DOC-0059,,Refresher,OJT,2023-02-09,2023-02-16,2023-02-16,96.0,True,1,268,Completed,
4817,197,DOC-0056,,Change-Driven,OJT,2022-08-26,2022-09-20,2022-09-25,94.8,True,1,178,Completed,
4818,197,DOC-0089,,Initial,Classroom,2022-10-16,2022-11-09,2022-10-26,71.4,False,2,172,Completed,
4819,197,DOC-0055,,Initial,Read-and-Understand,2024-03-10,2024-04-02,2024-03-21,90.6,True,1,256,Completed,
4820,197,DOC-0084,,Refresher,eLearning,2022-09-24,2022-10-06,2022-10-03,85.6,True,1,162,Completed,
4821,197,DOC-0038,,Refresher,eLearning,2023-11-12,2023-12-09,2023-11-24,91.2,True,1,221,Completed,
4822,197,DOC-0005,,Refresher,eLearning,2023-12-01,2023-12-29,2023-12-21,88.4,True,1,222,Completed,
4823,197,DOC-0019,,Change-Driven,eLearning,2022-09-11,2022-09-23,2022-09-28,72.9,False,2,206,Completed,
4824,197,DOC-0029,,Refresher,Classroom,2023-01-29,2023-02-22,2023-02-05,70.6,False,2,219,Completed,
4825,197,DOC-0065,,Change-Driven,OJT,2024-11-10,2024-12-07,2024-11-18,71.5,False,2,167,Completed,
4826,197,DOC-0065,,Refresher,Classroom,2023-11-30,2023-12-29,2023-12-24,82.0,True,1,185,Completed,
4827,197,DOC-0034,,Refresher,Classroom,2023-06-08,2023-06-16,2023-06-21,80.7,True,1,207,Completed,
4828,197,DOC-0011,,Change-Driven,OJT,2024-08-22,2024-09-21,2024-09-07,93.3,True,1,193,Completed,
4829,197,DOC-0038,,Refresher,Read-and-Understand,2023-09-09,2023-10-08,,,,1,178,Overdue,
4830,197,DOC-0097,,Remedial,eLearning,2022-02-05,2022-03-02,2022-02-16,81.0,True,1,257,Completed,
4831,197,DOC-0068,,Refresher,Read-and-Understand,2023-03-08,2023-03-17,2023-03-21,83.6,True,1,279,Completed,
4832,197,DOC-0075,,Initial,Classroom,2023-08-25,2023-09-09,2023-08-31,95.2,True,1,234,Completed,
4833,197,DOC-0043,,Initial,Classroom,2024-10-22,2024-11-12,,,,1,277,Assigned,
4834,197,DOC-0077,,Refresher,Classroom,2024-04-20,2024-05-20,2024-05-08,88.5,True,1,163,Completed,
4835,197,DOC-0073,,Initial,Read-and-Understand,2023-09-15,2023-10-06,2023-10-07,81.4,True,1,186,Completed,
4836,198,DOC-0071,,Change-Driven,eLearning,2022-12-12,2023-01-04,2022-12-15,70.4,False,2,268,Completed,
4837,198,DOC-0073,,Remedial,Classroom,2022-11-26,2022-12-14,2022-11-30,73.6,False,2,273,Completed,
4838,198,DOC-0037,,Refresher,Read-and-Understand,2024-02-20,2024-03-03,2024-02-24,98.8,True,1,208,Completed,
4839,198,DOC-0048,,Initial,OJT,2024-03-10,2024-03-24,2024-03-24,96.0,True,1,198,Completed,
4840,198,DOC-0087,,Refresher,eLearning,2023-01-31,2023-02-13,2023-02-02,72.4,False,2,219,Completed,
4841,198,DOC-0086,,Initial,OJT,2024-01-18,2024-02-04,2024-02-06,78.6,False,2,254,Completed,
4842,198,DOC-0057,,Initial,Read-and-Understand,2023-03-08,2023-03-25,2023-03-13,90.7,True,1,239,Completed,
4843,198,DOC-0050,,Initial,eLearning,2022-11-01,2022-11-19,2022-11-16,77.9,False,2,264,Completed,
4844,198,DOC-0055,,Refresher,eLearning,2024-01-16,2024-02-05,2024-02-10,79.5,False,2,211,Completed,
4845,198,DOC-0028,,Refresher,eLearning,2023-05-14,2023-06-02,2023-05-31,81.8,True,1,215,Completed,
4846,198,DOC-0074,,Change-Driven,eLearning,2024-04-17,2024-05-08,2024-05-07,76.8,False,2,275,Completed,
4847,198,DOC-0075,,Refresher,eLearning,2024-04-12,2024-04-23,2024-04-22,76.0,False,2,277,Completed,
4848,198,DOC-0041,,Remedial,Classroom,2022-06-21,2022-07-09,2022-07-14,85.8,True,1,197,Completed,
4849,198,DOC-0057,,Initial,eLearning,2024-07-05,2024-08-01,2024-08-06,92.1,True,1,255,Completed,
4850,198,DOC-0008,,Refresher,Read-and-Understand,2022-08-26,2022-09-03,2022-09-04,98.3,True,1,166,Completed,
4851,198,DOC-0048,,Refresher,Classroom,2023-03-16,2023-04-01,2023-03-27,71.1,False,2,249,Completed,
4852,198,DOC-0100,,Remedial,Classroom,2022-07-24,2022-08-13,2022-08-15,89.9,True,1,274,Completed,
4853,198,DOC-0070,,Refresher,eLearning,2022-04-24,2022-05-21,2022-05-01,85.3,True,1,261,Completed,
4854,198,DOC-0064,,Change-Driven,OJT,2024-02-10,2024-02-17,2024-02-21,98.7,True,1,200,Completed,
4855,198,DOC-0055,,Change-Driven,eLearning,2022-02-22,2022-03-07,2022-03-01,89.8,True,1,260,Completed,
4856,198,DOC-0056,,Remedial,eLearning,2024-04-08,2024-04-20,2024-04-12,97.5,True,1,219,Completed,
4857,198,DOC-0029,,Refresher,eLearning,2024-04-19,2024-05-08,2024-04-30,99.4,True,1,238,Completed,
4858,198,DOC-0008,,Remedial,Classroom,2024-02-13,2024-03-12,2024-02-16,97.9,True,1,224,Completed,
4859,198,DOC-0097,,Refresher,OJT,2022-12-01,2022-12-29,2022-12-25,91.4,True,1,219,Completed,
4860,198,DOC-0090,,Refresher,eLearning,2024-06-04,2024-06-24,2024-06-28,99.7,True,1,193,Completed,
4861,198,DOC-0004,,Initial,OJT,2022-11-17,2022-11-29,2022-11-22,94.5,True,1,251,Completed,
4862,198,DOC-0033,,Refresher,eLearning,2023-11-26,2023-12-26,2023-12-14,90.7,True,1,216,Completed,
4863,198,DOC-0035,,Initial,Classroom,2023-01-12,2023-02-01,2023-01-29,89.1,True,1,278,Completed,
4864,198,DOC-0044,,Refresher,Read-and-Understand,2024-09-06,2024-09-29,2024-09-24,77.3,False,2,223,Completed,
4865,198,DOC-0002,,Change-Driven,OJT,2023-03-29,2023-04-25,2023-04-06,80.5,True,1,162,Completed,
4866,198,DOC-0044,,Refresher,Classroom,2023-01-31,2023-02-14,2023-02-02,86.0,True,1,186,Completed,
4867,198,DOC-0070,,Refresher,Classroom,2024-02-29,2024-03-08,2024-03-07,90.7,True,1,238,Completed,
4868,199,DOC-0054,,Refresher,OJT,2022-06-27,2022-07-06,2022-07-01,70.4,False,2,217,Completed,
4869,199,DOC-0046,,Initial,eLearning,2024-12-17,2025-01-05,2025-01-09,89.7,True,1,264,Completed,
4870,199,DOC-0038,,Refresher,OJT,2023-07-03,2023-07-13,2023-07-05,81.9,True,1,173,Completed,
4871,199,DOC-0026,,Initial,OJT,2022-01-08,2022-01-27,2022-01-18,85.8,True,1,172,Completed,
4872,199,DOC-0081,,Remedial,eLearning,2022-01-27,2022-02-12,2022-01-28,85.4,True,1,244,Completed,
4873,199,DOC-0062,,Change-Driven,eLearning,2023-06-21,2023-07-19,2023-07-23,80.8,True,1,253,Completed,
4874,199,DOC-0007,,Initial,eLearning,2022-12-13,2022-12-29,2022-12-21,85.1,True,1,237,Completed,
4875,199,DOC-0077,,Initial,Read-and-Understand,2022-10-19,2022-11-09,2022-10-27,80.1,True,1,194,Completed,
4876,199,DOC-0088,,Change-Driven,Classroom,2023-07-05,2023-07-22,2023-07-23,97.2,True,1,204,Completed,
4877,199,DOC-0095,,Refresher,eLearning,2024-06-15,2024-06-28,2024-06-19,87.7,True,1,170,Completed,
4878,199,DOC-0099,,Initial,eLearning,2023-07-22,2023-08-20,2023-08-20,89.2,True,1,254,Completed,
4879,199,DOC-0082,,Initial,Classroom,2024-04-02,2024-04-22,2024-04-09,71.4,False,2,171,Completed,
4880,199,DOC-0053,,Initial,Classroom,2023-02-05,2023-02-26,2023-02-19,76.9,False,2,186,Completed,
4881,199,DOC-0097,,Initial,Classroom,2023-02-11,2023-03-07,2023-02-24,86.5,True,1,242,Completed,
4882,199,DOC-0043,,Change-Driven,eLearning,2024-07-05,2024-07-13,2024-07-16,97.0,True,1,165,Completed,
4883,199,DOC-0091,,Initial,Read-and-Understand,2023-05-12,2023-05-27,2023-05-26,74.6,False,2,212,Completed,
4884,199,DOC-0024,,Remedial,eLearning,2022-09-11,2022-09-25,2022-09-18,77.2,False,2,262,Completed,
4885,199,DOC-0023,,Initial,Classroom,2022-02-03,2022-02-20,2022-02-23,73.9,False,2,215,Completed,
4886,199,DOC-0001,,Initial,Read-and-Understand,2024-02-18,2024-03-12,2024-03-09,83.5,True,1,226,Completed,
4887,199,DOC-0058,,Refresher,eLearning,2022-03-10,2022-03-21,,,,1,249,Overdue,
4888,199,DOC-0042,,Refresher,Read-and-Understand,2023-04-23,2023-05-03,2023-04-24,84.1,True,1,222,Completed,
4889,199,DOC-0004,,Refresher,eLearning,2022-01-31,2022-02-28,2022-02-03,86.5,True,1,190,Completed,
4890,199,DOC-0083,,Refresher,Classroom,2023-10-24,2023-11-18,2023-11-02,80.9,True,1,170,Completed,
4891,199,DOC-0053,,Initial,eLearning,2022-08-20,2022-09-07,2022-09-10,95.2,True,1,213,Completed,
4892,199,DOC-0087,,Initial,eLearning,2022-06-16,2022-06-23,2022-06-27,72.4,False,2,169,Completed,
4893,199,DOC-0024,,Refresher,eLearning,2023-01-24,2023-01-31,2023-01-31,84.9,True,1,190,Completed,
4894,200,DOC-0070,,Initial,Read-and-Understand,2022-06-26,2022-07-16,2022-06-28,75.9,False,2,195,Completed,
4895,200,DOC-0017,,Change-Driven,Read-and-Understand,2022-03-31,2022-04-19,2022-04-24,88.3,True,1,196,Completed,
4896,200,DOC-0018,,Refresher,Classroom,2023-08-21,2023-09-14,2023-08-25,88.9,True,1,232,Completed,
4897,200,DOC-0095,,Refresher,eLearning,2023-04-02,2023-04-27,2023-04-29,72.0,False,2,209,Completed,
4898,200,DOC-0064,,Change-Driven,OJT,2023-12-10,2024-01-02,2023-12-17,99.2,True,1,210,Completed,
4899,200,DOC-0049,,Refresher,eLearning,2024-09-15,2024-10-05,2024-09-28,85.9,True,1,164,Completed,
4900,200,DOC-0095,,Remedial,Read-and-Understand,2024-09-26,2024-10-09,2024-10-04,97.0,True,1,198,Completed,
4901,200,DOC-0056,,Refresher,eLearning,2023-07-05,2023-07-19,2023-07-16,70.5,False,2,247,Completed,
4902,200,DOC-0058,,Initial,Classroom,2022-03-04,2022-03-20,2022-03-15,93.4,True,1,208,Completed,
4903,200,DOC-0082,,Initial,Classroom,2024-11-14,2024-12-08,2024-12-05,77.6,False,2,190,Completed,
4904,200,DOC-0070,,Change-Driven,Classroom,2022-04-02,2022-04-20,2022-04-24,93.6,True,1,254,Completed,
4905,200,DOC-0034,,Refresher,Read-and-Understand,2024-11-12,2024-12-07,2024-11-13,96.3,True,1,266,Completed,
4906,200,DOC-0007,,Initial,Read-and-Understand,2022-02-28,2022-03-29,2022-03-15,100.0,True,1,236,Completed,
4907,200,DOC-0071,,Remedial,Read-and-Understand,2024-01-09,2024-01-28,2024-01-23,93.5,True,1,251,Completed,
4908,200,DOC-0033,,Remedial,Read-and-Understand,2023-01-07,2023-01-29,2023-01-24,77.2,False,2,203,Completed,
4909,200,DOC-0038,,Refresher,eLearning,2024-12-12,2025-01-08,2025-01-01,89.0,True,1,258,Completed,
4910,201,DOC-0083,,Refresher,OJT,2022-01-17,2022-02-16,2022-02-13,76.9,False,2,171,Completed,
4911,201,DOC-0089,,Change-Driven,OJT,2024-03-04,2024-03-26,2024-03-13,93.4,True,1,244,Completed,
4912,201,DOC-0086,,Refresher,eLearning,2022-05-07,2022-05-25,2022-05-30,79.3,False,2,182,Completed,
4913,201,DOC-0048,,Initial,Classroom,2024-11-20,2024-12-02,2024-11-24,78.6,False,2,202,Completed,
4914,201,DOC-0074,,Change-Driven,eLearning,2022-12-21,2022-12-31,2022-12-31,76.1,False,2,227,Completed,
4915,201,DOC-0062,,Change-Driven,eLearning,2024-03-07,2024-03-30,2024-03-27,91.9,True,1,280,Completed,
4916,201,DOC-0036,,Initial,Classroom,2022-06-19,2022-07-08,2022-07-05,71.9,False,2,231,Completed,
4917,201,DOC-0087,,Refresher,eLearning,2024-07-15,2024-07-31,2024-07-19,70.9,False,2,177,Completed,
4918,201,DOC-0053,,Change-Driven,OJT,2023-01-01,2023-01-16,2023-01-03,75.4,False,2,255,Completed,
4919,201,DOC-0088,,Refresher,Classroom,2024-10-06,2024-10-30,2024-10-17,95.4,True,1,214,Completed,
4920,201,DOC-0051,,Initial,eLearning,2024-07-31,2024-08-13,2024-08-01,76.6,False,2,242,Completed,
4921,201,DOC-0087,,Change-Driven,Classroom,2022-12-07,2022-12-22,2022-12-21,72.5,False,2,234,Completed,
4922,201,DOC-0065,,Refresher,Classroom,2023-09-04,2023-09-19,2023-09-08,86.3,True,1,213,Completed,
4923,201,DOC-0066,,Change-Driven,OJT,2023-02-21,2023-03-22,2023-03-20,98.3,True,1,267,Completed,
4924,201,DOC-0069,,Initial,Classroom,2022-04-30,2022-05-23,2022-05-08,84.5,True,1,162,Completed,
4925,201,DOC-0022,,Refresher,OJT,2023-02-09,2023-02-23,2023-02-26,70.6,False,2,180,Completed,
